GEOID,name,total_population_17,total_population_25_over_17,median_income_17,median_home_value_17,educational_attainment_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,some_other_race_alone,two_or_more,hispanic_or_latino_17,city,metro_area,state,county,tract,total_population_00,white_alone_00,black_alone_00,native_alone_00,asian_alone_00,native_hawaiian_pacific_islander_00,hispanic_or_latino_00,total_population_25_over_00,median_income_00,median_home_value_00,educational_attainment_00,educational_attainment_pct_17,educational_attainment_pct_00,educational_attainment_change,home_pct_change,metro_median_income_00_q40,metro_median_home_value_00_q40,educational_attainment_change_q66,home_pct_change_q66,low_population,median_home_value_00_qualifies,median_40th_income_00_qualifies,educational_increase_is_top_3rd,median_home_increased,median_home_increase_is_top_3rd,eligible_for_gentrification,gentrified,eligible_not_gentrified_highpop,not_eligible_highpop,pct_white_alone_17,pct_white_alone_00,pct_white_alone_change,pct_black_alone_17,pct_black_alone_00,pct_black_alone_change,pct_asian_alone_17,pct_asian_alone_00,pct_asian_alone_change,pct_native_alone_17,pct_native_alone_00,pct_native_alone_change,pct_native_hawaiian_pacific_islander_17,pct_native_hawaiian_pacific_islander_00,pct_native_hawaiian_pacific_islander_change,pct_hispanic_or_latino_17,pct_hispanic_or_latino_00,pct_hispanic_or_latino_change
13089020100,"Census Tract 201, DeKalb County, Georgia",2076,1455.0,174526.0,617300.0,1231.0,1885.0,36.0,0.0,25.0,0.0,13.0,22.0,95.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 201,1783.0,1500.0,51.0,4.0,33.0,0.0,192.0,1354.0,96542.0,378900.0,966.0,84.60481099656357,71.34416543574594,13.260645560817636,0.11612506074842054,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,True,True,True,False,False,False,True,90.8,84.128,6.672,1.734,2.86,-1.126,1.204,1.851,-0.647,0.0,0.224,-0.224,0.0,0.0,0.0,4.576,10.768,-6.192
13089020200,"Census Tract 202, DeKalb County, Georgia",2045,1657.0,87889.0,548200.0,1271.0,1596.0,187.0,0.0,101.0,0.0,19.0,34.0,108.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 202,2202.0,1910.5827129999998,143.1768505,12.01589667,58.12717338,0.000993542,68.08743170000001,1733.770989,56150.37235,395014.9555,1362.201689,76.70488835244417,78.56872087735688,-1.8638325249127092,-0.03761681123677479,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,False,False,False,False,False,False,True,78.044,86.766,-8.722,9.144,6.502,2.642,4.939,2.64,2.299,0.0,0.546,-0.546,0.0,0.0,0.0,5.281,3.092,2.189
13089020300,"Census Tract 203, DeKalb County, Georgia",4151,2934.0,113088.0,470300.0,2344.0,3612.0,146.0,27.0,81.0,0.0,19.0,144.0,149.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 203,3256.848279,2538.694364,554.2230283,16.99609394,45.97790645,0.0,71.97070019,2492.369643,73697.04032,256174.8167,1710.151854,79.89093387866394,68.61549845959185,11.275435419072096,0.215624630984478,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,True,True,True,False,False,False,True,87.015,77.949,9.066,3.517,17.017,-13.5,1.951,1.412,0.539,0.65,0.522,0.128,0.0,0.0,0.0,3.589,2.21,1.379
13089020400,"Census Tract 204, DeKalb County, Georgia",2574,1891.0,78681.0,433000.0,1584.0,2251.0,74.0,0.0,132.0,0.0,6.0,37.0,74.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 204,2130.985425,1857.721086,129.9969402,11.01225463,45.03906093,0.0,71.19256668,1824.826041,47425.03692,252024.758,1181.242777,83.76520359598096,64.73180185179086,19.0334017441901,0.16185761773672053,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,True,True,True,False,False,False,True,87.451,87.177,0.274,2.875,6.1,-3.225,5.128,2.114,3.014,0.0,0.517,-0.517,0.0,0.0,0.0,2.875,3.341,-0.466
13089020500,"Census Tract 205, DeKalb County, Georgia",3305,2685.0,55208.0,239600.0,1220.0,1596.0,1286.0,0.0,95.0,0.0,11.0,137.0,180.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 205,3197.7323100000003,231.618454,2856.294678,1.9967107769999999,8.985198975,0.0,93.84540558,2131.48877,28146.998839999997,87499.9969,206.65956119999998,45.43761638733706,9.695550082583827,35.74206630475323,0.4741235578631052,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,48.29,7.243,41.047,38.911,89.323,-50.412,2.874,0.281,2.593,0.0,0.062,-0.062,0.0,0.0,0.0,5.446,2.935,2.511
13089020600,"Census Tract 206, DeKalb County, Georgia",2102,1492.0,43295.0,233200.0,753.0,766.0,1083.0,38.0,16.0,0.0,0.0,145.0,66.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 206,2165.434025,46.96603394,2094.485352,6.994941711,2.99783206,0.0,11.99132824,946.3156738,20549.00069,84600.00155,74.94580078,50.46916890080429,7.919746323026611,42.54942257777768,0.4775986182161235,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,36.441,2.169,34.272,51.522,96.724,-45.202,0.761,0.138,0.623,1.808,0.323,1.485,0.0,0.0,0.0,3.14,0.554,2.586
13089020700,"Census Tract 207, DeKalb County, Georgia",2231,1665.0,53833.0,295300.0,908.0,1235.0,813.0,0.0,36.0,0.0,25.0,67.0,55.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 207,2619.0,242.0,2104.0,5.0,8.0,0.0,257.0,1750.0,30183.0,106100.0,255.0,54.53453453453454,14.571428571428571,39.96310596310597,0.482614290551981,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,55.356,9.24,46.116,36.441,80.336,-43.895,1.614,0.305,1.309,0.0,0.191,-0.191,0.0,0.0,0.0,2.465,9.813,-7.348
13089020801,"Census Tract 208.01, DeKalb County, Georgia",2619,2032.0,92594.0,267800.0,1131.0,1469.0,914.0,0.0,17.0,0.0,0.0,173.0,46.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 208.01,2709.865074,348.46829219999995,2289.506592,6.98933506,4.99238205,0.0,53.91772842,1981.9757079999997,36887.00079,113500.0021,324.5048523,55.65944881889764,16.372796648827546,39.28665217007009,0.3896937900522778,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,True,True,False,False,False,True,56.09,12.859,43.231,34.899,84.488,-49.589,0.649,0.184,0.465,0.0,0.258,-0.258,0.0,0.0,0.0,1.756,1.99,-0.234
13089020802,"Census Tract 208.02, DeKalb County, Georgia",4764,3303.0,57204.0,278100.0,1468.0,1717.0,2624.0,0.0,115.0,0.0,0.0,100.0,208.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 208.02,3453.000004,481.0921326,2874.9135739999997,7.759550571,4.849719048,0.969943821,82.44522858,2323.0153809999997,32243.00107,114699.9966,372.45843510000003,44.44444444444444,16.033403745250542,28.4110406991939,0.40608415999999997,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,True,True,False,False,False,True,36.041,13.933,22.108,55.08,83.258,-28.178,2.414,0.14,2.274,0.0,0.225,-0.225,0.0,0.028,-0.028,4.366,2.388,1.978
13089020900,"Census Tract 209, DeKalb County, Georgia",5811,4809.0,66536.0,216300.0,2071.0,2708.0,2790.0,0.0,108.0,0.0,0.0,77.0,128.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 209,6440.0,1024.0,5209.0,16.0,36.0,0.0,139.0,4326.0,34630.0,94500.0,683.0,43.06508629652735,15.788257050392973,27.276829246134376,0.37087378640776697,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,46.601,15.901,30.7,48.012,80.885,-32.873,1.859,0.559,1.3,0.0,0.248,-0.248,0.0,0.0,0.0,2.203,2.158,0.045
13089021415,"Census Tract 214.15, DeKalb County, Georgia",3678,2733.0,104226.0,501200.0,1992.0,2443.0,185.0,66.0,303.0,0.0,0.0,112.0,598.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 214.15,3123.631863,1019.188975,392.01910560000005,7.119328715,133.79262930000002,0.24542239300000002,1561.9378179999999,1943.777095,52242.276289999994,282788.3228,778.7671382,72.88693743139407,40.06463190677736,32.822305524616716,0.1875195833359936,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,True,True,True,False,False,False,True,66.422,32.628,33.794,5.03,12.55,-7.52,8.238,4.283,3.955,1.794,0.228,1.566,0.0,0.008,-0.008,16.259,50.004,-33.745
13089022401,"Census Tract 224.01, DeKalb County, Georgia",3708,2825.0,86366.0,455200.0,2434.0,2968.0,328.0,6.0,197.0,0.0,41.0,100.0,68.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 224.01,3881.0,3491.0,177.0,16.0,108.0,1.0,77.0,2986.0,67714.0,297900.0,2382.0,86.15929203539822,79.7722705961152,6.387021439283018,0.057609841827768016,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,False,True,True,False,False,False,True,80.043,89.951,-9.908,8.846,4.561,4.285,5.313,2.783,2.53,0.162,0.412,-0.25,0.0,0.026,-0.026,1.834,1.984,-0.15
13089022402,"Census Tract 224.02, DeKalb County, Georgia",6188,1130.0,38944.0,313200.0,856.0,2634.0,845.0,0.0,2043.0,0.0,19.0,276.0,371.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 224.02,4562.0,3178.0,430.0,9.0,785.0,1.0,137.0,1200.0,28015.0,220600.0,904.0,75.75221238938053,75.33333333333333,0.4188790560472029,-0.014252873563218391,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,False,False,False,False,False,False,True,42.566,69.662,-27.096,13.655,9.426,4.229,33.016,17.207,15.809,0.0,0.197,-0.197,0.0,0.022,-0.022,5.995,3.003,2.992
13089023601,"Census Tract 236.01, DeKalb County, Georgia",3092,2248.0,68217.0,128000.0,697.0,876.0,2051.0,20.0,39.0,0.0,18.0,9.0,79.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 236.01,3108.0,125.0,2903.0,9.0,15.0,0.0,55.0,1946.0,30625.0,75400.0,107.0,31.005338078291814,5.498458376156218,25.506879702135596,0.15175,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,28.331,4.022,24.309,66.332,93.404,-27.072,1.261,0.483,0.778,0.647,0.29,0.357,0.0,0.0,0.0,2.555,1.77,0.785
13089023700,"Census Tract 237, DeKalb County, Georgia",6211,3924.0,45077.0,126400.0,1230.0,994.0,4796.0,75.0,17.0,1.0,54.0,187.0,87.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 237,6483.1349549999995,239.4395894,6147.58005,11.25111439,12.15789873,0.03005618,68.63704769,3560.008825,24521.32722,80850.23204,280.0367318,31.345565749235472,7.8661808317286965,23.479384917506778,0.07892140713924048,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,16.004,3.693,12.311,77.218,94.824,-17.606,0.274,0.188,0.086,1.208,0.174,1.034,0.016,0.0,0.016,1.401,1.059,0.342
13089980000,"Census Tract 9800, DeKalb County, Georgia",0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,DeKalb County,Census Tract 9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
13121000100,"Census Tract 1, Fulton County, Georgia",5183,3509.0,149450.0,680600.0,2898.0,4611.0,92.0,0.0,114.0,0.0,0.0,200.0,166.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 1,4152.642937,3874.608935,96.03520074,12.00075328,64.99971597,0.0,92.99795288,3342.727596,97729.92744,370695.2704,2707.700899,82.58763180393274,81.0027386688676,1.584893135065144,0.2156902888980312,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,False,True,True,False,False,False,True,88.964,93.305,-4.341,1.775,2.313,-0.538,2.199,1.565,0.634,0.0,0.289,-0.289,0.0,0.0,0.0,3.203,2.239,0.964
13121000200,"Census Tract 2, Fulton County, Georgia",6282,4763.0,116094.0,548300.0,3819.0,5539.0,251.0,0.0,188.0,0.0,0.0,121.0,183.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 2,5445.864276,4835.104004,286.88748169999997,20.99176788,112.9557037,0.0,166.9345398,4400.274414,67655.99902,326199.9951,3215.73877,80.18055847155155,73.08041425254619,7.100144219005358,0.14330112539850448,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,False,True,True,False,False,False,True,88.173,88.785,-0.612,3.996,5.268,-1.272,2.993,2.074,0.919,0.0,0.385,-0.385,0.0,0.0,0.0,2.913,3.065,-0.152
13121000400,"Census Tract 4, Fulton County, Georgia",1805,1393.0,91857.0,419300.0,1121.0,1495.0,196.0,0.0,45.0,0.0,0.0,33.0,36.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 4,1686.6114579999999,1503.007736,120.0580055,4.0536894519999995,20.643926899999997,0.0,31.79877882,1366.150139,83954.10573,328009.7944,1017.540933,80.47379755922469,74.48236500161129,5.9914325576134075,-0.12648248017171482,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,False,False,False,False,False,False,True,82.825,89.114,-6.289,10.859,7.118,3.741,2.493,1.224,1.269,0.0,0.24,-0.24,0.0,0.0,0.0,1.994,1.885,0.109
13121000500,"Census Tract 5, Fulton County, Georgia",5572,3934.0,85750.0,343600.0,3115.0,3674.0,1099.0,0.0,341.0,15.0,0.0,117.0,326.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 5,3712.1065479999997,2783.820669,697.8407703,19.0276049,106.16322190000001,1.000001961,86.22274298,3036.626127,70683.26202000001,451716.321,2034.762809,79.1814946619217,67.00735368467045,12.174140977251255,-0.8931068167636785,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,False,True,False,False,False,False,False,True,65.937,74.993,-9.056,19.724,18.799,0.925,6.12,2.86,3.26,0.0,0.513,-0.513,0.269,0.027,0.242,5.851,2.323,3.528
13121000600,"Census Tract 6, Fulton County, Georgia",6350,3115.0,50969.0,190300.0,2412.0,2989.0,998.0,0.0,1721.0,25.0,0.0,241.0,376.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 6,2706.994675,1669.996704,334.9993286,0.999998033,539.9989624,0.999998033,122.99975590000001,738.9985352000001,24230.999480000002,166299.9982,419.999176,77.43178170144462,56.83356001325941,20.598221688185212,-0.25839199899106674,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,False,False,False,False,False,True,47.071,61.692,-14.621,15.717,12.375,3.342,27.102,19.948,7.154,0.0,0.037,-0.037,0.394,0.037,0.357,5.921,4.544,1.377
13121000700,"Census Tract 7, Fulton County, Georgia",3121,2636.0,71214.0,258300.0,459.0,699.0,2108.0,23.0,31.0,8.0,0.0,72.0,180.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 7,3551.0,498.0,2953.0,2.0,24.0,9.0,72.0,2759.0,35500.0,131800.0,149.0,17.412746585735963,5.400507430228344,12.012239155507618,0.26522648083623696,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,True,True,False,False,False,True,22.397,14.024,8.373,67.542,83.16,-15.618,0.993,0.676,0.317,0.737,0.056,0.681,0.256,0.253,0.003,5.767,2.028,3.739
13121001001,"Census Tract 10.01, Fulton County, Georgia",2740,1504.0,80132.0,284600.0,1211.0,1502.0,269.0,13.0,732.0,0.0,0.0,110.0,119.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 10.01,1565.664767,998.3383179,162.62678530000002,1.3580524919999999,333.2321167,0.509269714,56.52893448,333.06237789999994,25832.99912,183599.9941,188.260025,80.5186170212766,56.52395391728213,23.99466310399447,0.07103305866479258,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,True,True,False,False,False,True,54.818,63.765,-8.947,9.818,10.387,-0.569,26.715,21.284,5.431,0.474,0.087,0.387,0.0,0.033,-0.033,4.343,3.611,0.732
13121001002,"Census Tract 10.02, Fulton County, Georgia",6998,486.0,27250.0,,337.0,3360.0,1263.0,52.0,1574.0,0.0,18.0,241.0,530.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 10.02,7657.335508,4882.661621,795.37323,6.6419477460000005,1629.767944,2.490730286,276.4710693,1628.9377439999998,25832.99994,183600.0048,920.7399902000001,69.34156378600824,56.5239521026164,12.817611683391839,,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,False,False,False,False,False,True,48.014,63.764,-15.75,18.048,10.387,7.661,22.492,21.284,1.208,0.743,0.087,0.656,0.0,0.033,-0.033,7.574,3.611,3.963
13121001100,"Census Tract 11, Fulton County, Georgia",4356,3990.0,99205.0,293700.0,2968.0,3097.0,356.0,56.0,511.0,19.0,40.0,115.0,162.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 11,2550.102161,1895.949829,434.77801510000006,7.941151142000001,90.33059692,0.0,113.1614075,2294.0,46053.99969,174099.99899999998,1474.076172,74.3859649122807,64.25789764603313,10.12806726624757,0.1463942847803882,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,True,True,False,False,False,True,71.097,74.348,-3.251,8.173,17.049,-8.876,11.731,3.542,8.189,1.286,0.311,0.975,0.436,0.0,0.436,3.719,4.438,-0.719
13121001201,"Census Tract 12.01, Fulton County, Georgia",4030,3240.0,58603.0,246800.0,2439.0,3028.0,463.0,0.0,184.0,0.0,0.0,106.0,249.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 12.01,2471.999884,1744.2478030000002,499.11416629999997,18.26745987,87.21239471,0.589272916,111.3725815,2085.436768,40654.00095,207099.9976,1172.653076,75.27777777777777,56.23057452490451,19.04720325287326,-0.20836303299837924,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,False,False,False,False,False,True,75.136,70.56,4.576,11.489,20.191,-8.702,4.566,3.528,1.038,0.0,0.739,-0.739,0.0,0.024,-0.024,6.179,4.505,1.674
13121001202,"Census Tract 12.02, Fulton County, Georgia",4141,3491.0,83063.0,227000.0,3014.0,2654.0,725.0,30.0,329.0,0.0,56.0,74.0,273.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 12.02,1722.999991,1215.752075,347.88580319999994,12.73253822,60.78760529,0.410727054,77.62741089,1453.5629880000001,40654.0002,207100.0092,817.3468627999999,86.33629332569464,56.230577522107346,30.105715803587294,-0.3137621728986784,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,False,False,False,False,False,True,64.091,70.56,-6.469,17.508,20.191,-2.683,7.945,3.528,4.417,0.724,0.739,-0.015,0.0,0.024,-0.024,6.593,4.505,2.088
13121001300,"Census Tract 13, Fulton County, Georgia",4655,3673.0,66223.0,364300.0,2265.0,2728.0,1088.0,0.0,268.0,0.0,31.0,107.0,433.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 13,3898.918612,2720.703437,969.1010722000001,15.00739553,74.03979499,0.0,106.0588121,3103.550244,44997.382710000005,264746.9962,1698.132925,61.6662129049823,54.71581870739644,6.950394197585865,-0.04648826387043646,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,False,False,False,False,False,False,True,58.604,69.781,-11.177,23.373,24.856,-1.483,5.757,1.899,3.858,0.0,0.385,-0.385,0.0,0.0,0.0,9.302,2.72,6.582
13121001400,"Census Tract 14, Fulton County, Georgia",2281,1894.0,86333.0,388200.0,1461.0,1955.0,71.0,0.0,79.0,0.0,9.0,99.0,68.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 14,2130.0,1748.0,258.0,8.0,51.0,0.0,55.0,1783.0,46129.0,316300.0,1246.0,77.13833157338965,69.88222097588334,7.256110597506307,-0.1732921174652241,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,False,False,False,False,False,False,True,85.708,82.066,3.642,3.113,12.113,-9.0,3.463,2.394,1.069,0.0,0.376,-0.376,0.0,0.0,0.0,2.981,2.582,0.399
13121001500,"Census Tract 15, Fulton County, Georgia",4637,3628.0,63464.0,517600.0,2459.0,3314.0,475.0,0.0,125.0,0.0,0.0,158.0,565.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 15,4205.415625,3507.5126950000003,409.94302369999997,24.99652672,103.98554990000001,0.0,136.98097230000002,3493.514648,39764.00069,301999.9958,2264.685303,67.77839029768468,64.82541312075243,2.952977176932251,0.15981454027820724,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,False,True,True,False,False,False,True,71.469,83.405,-11.936,10.244,9.748,0.496,2.696,2.473,0.223,0.0,0.594,-0.594,0.0,0.0,0.0,12.185,3.257,8.928
13121001600,"Census Tract 16, Fulton County, Georgia",2304,1854.0,66806.0,458300.0,1313.0,1705.0,379.0,0.0,107.0,0.0,0.0,33.0,80.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 16,1390.0,1111.0,191.0,12.0,40.0,1.0,33.0,1080.0,42438.0,304100.0,750.0,70.81984897518878,69.44444444444444,1.3754045307443334,0.04450360026183722,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,False,True,False,False,False,False,True,74.002,79.928,-5.926,16.45,13.741,2.709,4.644,2.878,1.766,0.0,0.863,-0.863,0.0,0.072,-0.072,3.472,2.374,1.098
13121001700,"Census Tract 17, Fulton County, Georgia",4439,3548.0,60069.0,372000.0,2195.0,1965.0,1942.0,0.0,173.0,0.0,11.0,111.0,237.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 17,2506.0,310.0,2094.0,10.0,8.0,0.0,82.0,1610.0,17913.0,88700.0,275.0,61.865839909808344,17.080745341614907,44.785094568193436,0.6566451612903226,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,44.267,12.37,31.897,43.749,83.559,-39.81,3.897,0.319,3.578,0.0,0.399,-0.399,0.0,0.0,0.0,5.339,3.272,2.067
13121001800,"Census Tract 18, Fulton County, Georgia",4336,3443.0,42159.0,136500.0,1837.0,1894.0,1997.0,0.0,281.0,0.0,0.0,27.0,137.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 18,3560.7880689999997,1267.750198,2138.469259,14.02985843,57.13101899,0.0,66.37839596,2668.7620739999998,39286.984730000004,160059.7176,1170.20533,53.35463258785943,43.8482448997812,9.506387688078227,-0.6885420757802196,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,True,False,False,False,False,False,True,43.681,35.603,8.078,46.056,60.056,-14.0,6.481,1.604,4.877,0.0,0.394,-0.394,0.0,0.0,0.0,3.16,1.864,1.296
13121001900,"Census Tract 19, Fulton County, Georgia",5188,2179.0,62222.0,216400.0,1279.0,2269.0,1600.0,32.0,848.0,10.0,0.0,151.0,305.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 19,2114.698649,543.3808594,1461.6446529999998,8.973261832999999,41.87522125,0.0,49.85145187,1628.1484380000002,12882.00048,87399.99914,361.9215393,58.69664983937586,22.229025981475036,36.46762385790082,0.4184103569242144,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,43.736,25.695,18.041,30.84,69.118,-38.278,16.345,1.98,14.365,0.617,0.424,0.193,0.193,0.0,0.193,5.879,2.357,3.522
13121002100,"Census Tract 21, Fulton County, Georgia",2640,1835.0,51250.0,243700.0,630.0,740.0,1575.0,0.0,214.0,0.0,0.0,18.0,93.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 21,1573.0,317.0,1073.0,4.0,134.0,0.0,38.0,1053.0,14363.0,261100.0,298.0,34.33242506811989,28.300094966761634,6.032330101358255,-0.5428149363972097,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,False,True,False,False,False,False,False,False,True,28.03,20.153,7.877,59.659,68.214,-8.555,8.106,8.519,-0.413,0.0,0.254,-0.254,0.0,0.0,0.0,3.523,2.416,1.107
13121002300,"Census Tract 23, Fulton County, Georgia",1500,1021.0,27674.0,72800.0,107.0,109.0,1369.0,0.0,0.0,0.0,0.0,22.0,0.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 23,2714.0,31.0,2640.0,4.0,10.0,0.0,28.0,1727.0,18582.0,60500.0,62.0,10.479921645445641,3.590040532715692,6.889881112729949,-0.1967032967032967,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,False,False,False,True,False,True,False,7.267,1.142,6.125,91.267,97.273,-6.006,0.0,0.368,-0.368,0.0,0.147,-0.147,0.0,0.0,0.0,0.0,1.032,-1.032
13121002400,"Census Tract 24, Fulton County, Georgia",2645,1612.0,30972.0,92700.0,401.0,100.0,2491.0,0.0,26.0,0.0,0.0,7.0,21.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 24,2467.0,23.0,2424.0,2.0,5.0,0.0,12.0,1686.0,22113.0,57400.0,176.0,24.87593052109181,10.438908659549229,14.437021861542581,0.10834951456310679,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,3.781,0.932,2.849,94.178,98.257,-4.079,0.983,0.203,0.78,0.0,0.081,-0.081,0.0,0.0,0.0,0.794,0.486,0.308
13121002500,"Census Tract 25, Fulton County, Georgia",2271,1633.0,26066.0,165500.0,417.0,79.0,2073.0,3.0,13.0,0.0,15.0,44.0,44.0,Atlanta,Atlanta-Sandy Springs-Alpharetta,GA,Fulton County,Census Tract 25,1981.0,13.0,1937.0,1.0,2.0,0.0,27.0,1195.0,16949.0,50500.0,104.0,25.535823637477037,8.702928870292887,16.83289476718415,0.5606042296072508,46630.91500200001,108139.99848,9.109796594823294,0.04906160078007764,False,True,True,True,True,True,True,True,False,False,3.479,0.656,2.823,91.281,97.779,-6.498,0.572,0.101,0.471,0.132,0.05,0.082,0.0,0.0,0.0,1.937,1.363,0.574
