GEOID,name,total_population_17,total_population_25_over_17,median_income_17,median_home_value_17,educational_attainment_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,some_other_race_alone,two_or_more,hispanic_or_latino_17,city,metro_area,state,county,tract,total_population_00,white_alone_00,black_alone_00,native_alone_00,asian_alone_00,native_hawaiian_pacific_islander_00,hispanic_or_latino_00,total_population_25_over_00,median_income_00,median_home_value_00,educational_attainment_00
11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",2826,1707.0,36559.0,217900.0,190.0,27.0,2476.0,0.0,9.0,0.0,0.0,98.0,216.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 98.04,2566.0,15.0,2520.0,5.0,3.0,0.0,22.0,1370.0,22539.0,100900.0,101.0
11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",4000,2202.0,38107.0,255700.0,173.0,32.0,3751.0,0.0,55.0,0.0,0.0,23.0,139.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 74.09,3444.0,8.0,3393.0,2.0,1.0,0.0,33.0,1695.0,16849.0,91300.0,54.0
11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",2509,1837.0,156042.0,655000.0,1426.0,1486.0,809.0,0.0,37.0,0.0,8.0,86.0,83.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 68.02,2066.0,241.0,1767.0,9.0,14.0,1.0,28.0,1575.0,39097.0,133300.0,296.0
11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",2169,1519.0,37981.0,297800.0,250.0,62.0,2104.0,0.0,0.0,0.0,0.0,0.0,3.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 78.06,2133.0,8.0,2100.0,7.0,4.0,0.0,13.0,1484.0,31921.0,92100.0,134.0
11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",4078,2914.0,51949.0,514100.0,1105.0,950.0,2764.0,40.0,22.0,0.0,88.0,68.0,156.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 79.01,3680.0,22.0,3584.0,6.0,13.0,0.0,52.0,2285.0,24327.0,107200.0,145.0
11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",3470,2733.0,116641.0,678700.0,2012.0,2047.0,1004.0,0.0,79.0,0.0,0.0,52.0,288.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 80.02,3104.0,767.0,2239.0,11.0,30.0,2.0,48.0,2425.0,50025.0,149600.0,994.0
11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",2751,2170.0,72292.0,437700.0,1219.0,712.0,1559.0,0.0,131.0,0.0,11.0,63.0,275.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 87.02,1916.0,42.0,1773.0,14.0,5.0,0.0,71.0,1180.0,29961.0,115100.0,108.0
11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",2567,1496.0,29428.0,313600.0,266.0,44.0,2497.0,0.0,0.0,0.0,0.0,5.0,21.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 96.01,2343.0,11.0,2309.0,10.0,7.0,0.0,6.0,1267.0,32571.0,121800.0,189.0
11001009400,"Census Tract 94, District of Columbia, District of Columbia",4917,3614.0,97804.0,498000.0,1521.0,710.0,3782.0,0.0,49.0,0.0,19.0,78.0,279.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 94,4166.0,128.0,3873.0,9.0,27.0,0.0,119.0,3081.0,53558.0,152100.0,1027.0
11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",7659,3550.0,48395.0,361800.0,1014.0,1933.0,3469.0,15.0,260.0,5.0,0.0,67.0,1910.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 95.01,5264.0,1757.0,3152.0,18.0,119.0,0.0,197.0,2610.0,28605.0,118600.0,706.0
11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",1623,1145.0,44357.0,217500.0,159.0,2.0,1555.0,0.0,8.0,0.0,0.0,26.0,32.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 99.06,1550.0,10.0,1523.0,1.0,4.0,1.0,12.0,953.0,24457.0,86800.0,63.0
11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",2773,1674.0,31426.0,185300.0,187.0,0.0,2761.0,0.0,0.0,0.0,0.0,12.0,0.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 99.07,3037.0,18.0,2989.0,1.0,4.0,0.0,25.0,1634.0,20176.0,93900.0,92.0
11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",3147,2694.0,87083.0,544100.0,1767.0,1243.0,639.0,30.0,336.0,0.0,6.0,109.0,784.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 49.02,2286.0,246.0,1356.0,8.0,57.0,0.0,610.0,1281.0,30647.0,217900.0,296.0
11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",3314,2280.0,64792.0,377400.0,901.0,245.0,2701.0,0.0,0.0,0.0,0.0,79.0,289.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 95.09,2898.0,47.0,2823.0,9.0,5.0,0.0,14.0,2203.0,53883.0,125000.0,453.0
11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",3081,1887.0,26306.0,282800.0,142.0,0.0,3064.0,9.0,0.0,0.0,0.0,8.0,0.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 98.03,2236.0,25.0,2179.0,3.0,5.0,0.0,20.0,1370.0,23292.0,100600.0,153.0
11001000300,"Census Tract 3, District of Columbia, District of Columbia",6374,4243.0,133008.0,881500.0,3780.0,4935.0,467.0,0.0,513.0,0.0,0.0,164.0,295.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 3,5706.0,4727.0,198.0,20.0,396.0,0.0,324.0,4106.0,73558.0,294000.0,3429.0
11001000702,"Census Tract 7.02, District of Columbia, District of Columbia",3318,2808.0,71671.0,286800.0,2079.0,2283.0,189.0,20.0,319.0,0.0,67.0,94.0,366.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 7.02,3326.0,2325.0,232.0,17.0,304.0,2.0,358.0,2475.0,37244.0,100000.0,1909.0
11001001500,"Census Tract 15, District of Columbia, District of Columbia",6077,4091.0,205159.0,977200.0,3532.0,4940.0,454.0,0.0,88.0,0.0,0.0,132.0,463.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 15,5649.0,4564.0,684.0,4.0,174.0,0.0,185.0,4218.0,107917.0,411800.0,3169.0
11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",5668,3843.0,42579.0,450900.0,1079.0,258.0,3624.0,0.0,125.0,0.0,0.0,14.0,1647.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 18.04,4156.0,95.0,2990.0,7.0,42.0,2.0,1003.0,2868.0,33520.0,175200.0,746.0
11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",3625,2640.0,118750.0,538000.0,1228.0,897.0,1851.0,0.0,78.0,0.0,30.0,153.0,616.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 23.01,2995.0,43.0,2662.0,10.0,24.0,0.0,244.0,2094.0,44069.0,127800.0,375.0
11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",3138,2378.0,59141.0,666700.0,958.0,778.0,1355.0,0.0,46.0,0.0,11.0,64.0,884.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 25.01,2392.0,185.0,1647.0,2.0,16.0,0.0,534.0,1668.0,51510.0,174100.0,389.0
11001006600,"Census Tract 66, District of Columbia, District of Columbia",2036,1664.0,134911.0,1022300.0,1465.0,1651.0,48.0,64.0,106.0,0.0,0.0,89.0,78.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 66,1837.0,1595.0,97.0,10.0,71.0,1.0,55.0,1483.0,75761.0,340900.0,1352.0
11001004400,"Census Tract 44, District of Columbia, District of Columbia",5385,4807.0,166071.0,697000.0,4226.0,3611.0,992.0,0.0,263.0,0.0,0.0,191.0,328.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 44,2589.0,634.0,1544.0,8.0,61.0,0.0,325.0,1718.0,42500.0,204900.0,722.0
11001003500,"Census Tract 35, District of Columbia, District of Columbia",5539,2425.0,87813.0,541400.0,1334.0,1024.0,3787.0,0.0,291.0,0.0,34.0,89.0,314.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 35,3498.0,84.0,2991.0,11.0,36.0,0.0,371.0,1464.0,18940.0,113200.0,325.0
11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",3724,3293.0,114205.0,656300.0,2904.0,2813.0,363.0,0.0,129.0,0.0,93.0,102.0,224.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 42.01,3392.0,2368.0,493.0,20.0,177.0,0.0,297.0,2813.0,53500.0,236300.0,2171.0
11001006700,"Census Tract 67, District of Columbia, District of Columbia",4375,3522.0,140054.0,789500.0,3121.0,3306.0,591.0,0.0,150.0,0.0,16.0,72.0,240.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 67,3543.0,2469.0,830.0,9.0,74.0,0.0,139.0,2964.0,76952.0,267300.0,2259.0
11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",3632,2015.0,21728.0,265200.0,136.0,63.0,3376.0,11.0,0.0,0.0,146.0,0.0,47.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 74.08,2166.0,3.0,2153.0,0.0,0.0,0.0,10.0,1093.0,19570.0,102200.0,71.0
11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",5314,3118.0,27003.0,264800.0,411.0,47.0,5245.0,0.0,0.0,0.0,0.0,22.0,0.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 75.02,4221.0,42.0,4131.0,3.0,6.0,0.0,34.0,2332.0,19950.0,126300.0,146.0
11001009000,"Census Tract 90, District of Columbia, District of Columbia",3523,2768.0,38088.0,399000.0,1110.0,206.0,3039.0,0.0,10.0,0.0,0.0,0.0,268.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 90,2263.0,13.0,2212.0,6.0,3.0,0.0,27.0,1853.0,22610.0,121900.0,358.0
11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",4283,3247.0,49435.0,221400.0,1022.0,308.0,3583.0,0.0,22.0,0.0,0.0,0.0,370.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 76.03,4255.0,265.0,3894.0,12.0,25.0,0.0,52.0,3074.0,32837.0,135100.0,875.0
11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",1971,1401.0,80588.0,439600.0,668.0,397.0,1433.0,0.0,30.0,0.0,8.0,50.0,53.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 79.03,1840.0,17.0,1779.0,3.0,0.0,0.0,39.0,1294.0,36280.0,99300.0,162.0
11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",3680,2630.0,33228.0,278100.0,485.0,209.0,2904.0,0.0,24.0,0.0,0.0,60.0,483.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 89.04,3248.0,27.0,3162.0,16.0,3.0,0.0,35.0,1864.0,21540.0,107900.0,66.0
11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",3254,1452.0,24688.0,250000.0,115.0,2.0,2904.0,0.0,0.0,16.0,0.0,40.0,292.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 74.06,3227.0,5.0,3194.0,5.0,1.0,0.0,22.0,1239.0,15877.0,89400.0,30.0
11001007200,"Census Tract 72, District of Columbia, District of Columbia",5154,4345.0,109605.0,530000.0,3550.0,3291.0,1296.0,0.0,160.0,0.0,0.0,117.0,290.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 72,1825.0,56.0,1736.0,2.0,9.0,0.0,22.0,1121.0,8089.0,126800.0,65.0
11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",2262,1154.0,14566.0,255200.0,91.0,49.0,2139.0,0.0,26.0,0.0,0.0,0.0,48.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 74.01,2996.0,12.0,2954.0,1.0,0.0,0.0,27.0,1303.0,14083.0,102500.0,24.0
11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",3187,1738.0,25761.0,231300.0,169.0,41.0,3054.0,0.0,0.0,0.0,11.0,0.0,81.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 74.03,2308.0,10.0,2268.0,6.0,1.0,0.0,14.0,1115.0,29095.0,70400.0,37.0
11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",4256,3126.0,54338.0,412100.0,792.0,132.0,3793.0,72.0,21.0,0.0,20.0,58.0,160.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 76.04,3764.0,138.0,3571.0,7.0,13.0,0.0,22.0,2635.0,35811.0,162500.0,563.0
11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",3949,2309.0,31714.0,226400.0,388.0,0.0,3804.0,0.0,8.0,0.0,0.0,32.0,105.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 78.08,4012.0,22.0,3948.0,7.0,4.0,0.0,29.0,2217.0,24267.0,87900.0,161.0
11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",2547,2030.0,129167.0,753800.0,1588.0,1740.0,514.0,1.0,146.0,0.0,3.0,70.0,73.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 83.02,1956.0,1047.0,796.0,9.0,38.0,0.0,60.0,1574.0,67868.0,220700.0,994.0
11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",5254,3275.0,44217.0,350300.0,1061.0,567.0,4324.0,0.0,59.0,0.0,0.0,83.0,221.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 91.02,4400.0,28.0,4267.0,10.0,14.0,0.0,67.0,2718.0,27713.0,103100.0,302.0
11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",3144,2335.0,104603.0,478200.0,1295.0,577.0,2432.0,0.0,34.0,0.0,0.0,44.0,57.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 95.03,3066.0,299.0,2702.0,4.0,20.0,1.0,37.0,2335.0,61667.0,159900.0,980.0
11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",2204,1758.0,56010.0,198400.0,337.0,51.0,2059.0,9.0,0.0,0.0,5.0,24.0,56.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 96.04,1982.0,9.0,1947.0,7.0,1.0,0.0,17.0,1484.0,32672.0,92000.0,141.0
11001009700,"Census Tract 97, District of Columbia, District of Columbia",3255,1976.0,31771.0,261900.0,227.0,23.0,3207.0,0.0,0.0,0.0,8.0,0.0,17.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 97,2309.0,3.0,2297.0,3.0,2.0,0.0,2.0,1295.0,33086.0,98500.0,64.0
11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",3369,2299.0,41452.0,234800.0,477.0,118.0,3229.0,0.0,0.0,0.0,0.0,19.0,3.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 98.07,3238.0,53.0,3137.0,1.0,19.0,0.0,28.0,2134.0,30076.0,98900.0,206.0
11001000502,"Census Tract 5.02, District of Columbia, District of Columbia",3296,2665.0,129779.0,1011500.0,2320.0,2504.0,93.0,20.0,121.0,18.0,0.0,69.0,491.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 5.02,3112.0,2632.0,84.0,7.0,149.0,0.0,222.0,2597.0,66815.0,451000.0,2135.0
11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",4176,2836.0,51182.0,485500.0,873.0,301.0,2547.0,23.0,17.0,0.0,6.0,43.0,1239.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 18.03,3066.0,171.0,2178.0,6.0,53.0,0.0,646.0,2228.0,34565.0,188000.0,595.0
11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",2494,1991.0,89583.0,514900.0,796.0,285.0,1666.0,6.0,15.0,0.0,0.0,70.0,452.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 19.02,2062.0,101.0,1884.0,5.0,7.0,0.0,63.0,1586.0,54934.0,155100.0,596.0
11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",6173,4452.0,72308.0,681800.0,2885.0,2786.0,1133.0,31.0,143.0,0.0,0.0,253.0,1846.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 27.01,5742.0,1747.0,1843.0,32.0,439.0,1.0,1628.0,4201.0,35147.0,256200.0,1788.0
11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",4169,2992.0,53568.0,411500.0,1385.0,1147.0,1541.0,0.0,92.0,0.0,0.0,53.0,1336.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 28.01,3629.0,197.0,1887.0,15.0,84.0,2.0,1414.0,2258.0,25038.0,122000.0,408.0
11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",4121,2635.0,51065.0,301000.0,460.0,4.0,3976.0,0.0,9.0,0.0,0.0,110.0,22.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 78.04,3390.0,21.0,3340.0,5.0,5.0,0.0,19.0,2052.0,21130.0,93500.0,226.0
11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",3125,2418.0,139706.0,622200.0,1866.0,2000.0,779.0,0.0,106.0,0.0,10.0,137.0,93.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 80.01,2578.0,311.0,2189.0,7.0,29.0,0.0,41.0,1889.0,41949.0,134100.0,428.0
11001005500,"Census Tract 55, District of Columbia, District of Columbia",6864,5575.0,79306.0,713500.0,5014.0,4907.0,405.0,60.0,704.0,0.0,0.0,212.0,576.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 55,4696.0,3531.0,393.0,25.0,424.0,0.0,271.0,3904.0,59609.0,186900.0,3181.0
11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",72,52.0,,,52.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 62.02,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0
11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",2423,1919.0,147989.0,798300.0,1692.0,1777.0,242.0,0.0,135.0,0.0,7.0,120.0,142.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 83.01,2243.0,1300.0,775.0,13.0,73.0,0.0,74.0,1764.0,66550.0,221900.0,1182.0
11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",2569,1243.0,25774.0,243500.0,337.0,554.0,1617.0,3.0,48.0,18.0,5.0,66.0,258.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 88.03,1918.0,605.0,1148.0,16.0,57.0,0.0,87.0,890.0,17857.0,92300.0,137.0
11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",3468,2709.0,94495.0,540900.0,1586.0,1137.0,1807.0,24.0,134.0,7.0,11.0,126.0,246.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 93.01,3305.0,611.0,2406.0,20.0,59.0,0.0,187.0,2232.0,51125.0,143100.0,782.0
11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",3296,2627.0,83690.0,449800.0,1328.0,963.0,1744.0,304.0,94.0,0.0,0.0,49.0,446.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 95.04,3353.0,562.0,2585.0,4.0,90.0,1.0,102.0,2506.0,43211.0,141000.0,749.0
11001000501,"Census Tract 5.01, District of Columbia, District of Columbia",3632,2980.0,109081.0,695100.0,2744.0,2763.0,162.0,0.0,128.0,0.0,0.0,68.0,511.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 5.01,2765.0,2263.0,144.0,11.0,175.0,1.0,157.0,2245.0,65521.0,256600.0,1870.0
11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",4151,3272.0,134282.0,1396700.0,3012.0,2900.0,457.0,0.0,366.0,0.0,0.0,29.0,399.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 13.01,3747.0,2893.0,290.0,8.0,318.0,1.0,208.0,3018.0,68417.0,587900.0,2550.0
11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",5264,4072.0,76836.0,453200.0,1991.0,503.0,3786.0,82.0,38.0,0.0,0.0,94.0,807.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 21.02,4631.0,74.0,4172.0,14.0,20.0,0.0,345.0,3178.0,36489.0,143300.0,642.0
11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",3347,2393.0,54817.0,464200.0,839.0,265.0,2081.0,7.0,63.0,0.0,0.0,79.0,859.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 22.02,3013.0,29.0,2740.0,19.0,8.0,0.0,210.0,2056.0,37073.0,116800.0,300.0
11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",1708,1386.0,60417.0,302800.0,797.0,685.0,764.0,0.0,67.0,0.0,52.0,67.0,73.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 23.02,1345.0,387.0,862.0,10.0,22.0,0.0,52.0,878.0,49519.0,123000.0,383.0
11001003400,"Census Tract 34, District of Columbia, District of Columbia",4901,2210.0,88772.0,710200.0,1298.0,1287.0,2926.0,0.0,108.0,0.0,6.0,112.0,462.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 34,4249.0,112.0,3951.0,5.0,35.0,0.0,129.0,1651.0,18452.0,123200.0,305.0
11001005800,"Census Tract 58, District of Columbia, District of Columbia",3039,2778.0,137259.0,510700.0,2237.0,1851.0,240.0,0.0,605.0,0.0,0.0,106.0,237.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 58,1470.0,697.0,206.0,2.0,497.0,0.0,62.0,1208.0,40644.0,171600.0,540.0
11001006400,"Census Tract 64, District of Columbia, District of Columbia",2488,1678.0,19459.0,465200.0,448.0,290.0,2068.0,9.0,0.0,0.0,0.0,0.0,121.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 64,2241.415687,71.67058837,2052.645752,7.0,47.04967321,0.0,60.04967321,1432.366013,13292.262209999999,108360.9954,126.0431374
11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",3297,2073.0,34410.0,239600.0,394.0,76.0,3145.0,0.0,0.0,0.0,0.0,26.0,50.0,Washington,Washington-Arlington-Alexandria,DC,District of Columbia,Census Tract 74.07,2373.0,25.0,2305.0,8.0,9.0,0.0,25.0,1441.0,33125.0,86300.0,89.0
