GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",2423,1777.0,242.0,0.0,135.0,0.0,142.0,Washington,False,15.381,-24.564,-0.58,2.317,2.562,0.0,+38.8970373,-077.0008008
11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",2547,1740.0,514.0,1.0,146.0,0.0,73.0,Washington,False,14.788,-20.514,-0.421,3.789,-0.201,0.0,+38.8963061,-076.9966527
11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",2352,1532.0,628.0,0.0,20.0,0.0,77.0,Washington,True,43.911,-46.09,-0.608,-1.114,0.188,0.0,+38.8985960,-076.9910210
11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",1533,760.0,607.0,5.0,47.0,0.0,100.0,Washington,True,46.19,-52.967,-0.006,2.468,3.933,0.0,+38.9015543,-076.9911234
11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",2368,789.0,1294.0,0.0,43.0,0.0,228.0,Washington,True,31.911,-41.173,-0.083,1.195,7.558,0.0,+38.9141018,-077.0062645
11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",2751,712.0,1559.0,0.0,131.0,0.0,275.0,Washington,True,23.689,-35.867,-0.731,4.501,6.29,0.0,+38.9150961,-077.0013085
11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",4311,1053.0,2980.0,14.0,63.0,0.0,141.0,Washington,True,23.248,-27.462,-0.132,1.1,1.901,0.0,+38.9039498,-076.9866786
11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",2569,554.0,1617.0,3.0,48.0,18.0,258.0,Washington,True,-9.978,3.089,-0.717,-1.104,5.507,0.701,+38.9104603,-076.9913622
11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",2561,253.0,2010.0,0.0,194.0,0.0,71.0,Washington,True,9.659,-19.714,-0.615,7.136,2.289,-0.044,+38.9102408,-076.9812669
11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",3252,398.0,2571.0,0.0,90.0,0.0,164.0,Washington,True,11.696,-18.103,-0.083,2.184,3.582,0.0,+38.9041579,-076.9777180
