GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
24510080800,"Census Tract 808, Baltimore city, Maryland",1452,64.0,1326.0,0.0,0.0,0.0,54.0,Baltimore,False,3.458,-6.823,-0.09,-0.769,3.674,0.0,+39.3036982,-076.5930531
24510090100,"Census Tract 901, Baltimore city, Maryland",4057,493.0,3399.0,0.0,10.0,0.0,101.0,Baltimore,False,2.547,-4.336,-0.564,-0.295,1.588,0.0,+39.3369651,-076.6036954
24510090200,"Census Tract 902, Baltimore city, Maryland",3027,500.0,2357.0,9.0,10.0,0.0,62.0,Baltimore,False,-3.13,0.044,0.019,-0.75,1.246,0.0,+39.3341698,-076.5855612
24510090300,"Census Tract 903, Baltimore city, Maryland",4558,1019.0,3013.0,233.0,75.0,0.0,147.0,Baltimore,False,5.338,-13.304,4.757,-0.035,1.805,0.0,+39.3312328,-076.6023790
24510090400,"Census Tract 904, Baltimore city, Maryland",1756,97.0,1436.0,0.0,4.0,0.0,154.0,Baltimore,False,-5.415,-4.37,-0.476,-1.556,8.354,0.0,+39.3227817,-076.6064912
24510090500,"Census Tract 905, Baltimore city, Maryland",1957,327.0,1492.0,0.0,45.0,0.0,7.0,Baltimore,False,6.871,-9.312,-0.285,0.636,-2.209,0.0,+39.3249389,-076.6012005
24510090600,"Census Tract 906, Baltimore city, Maryland",3260,336.0,2896.0,0.0,26.0,0.0,1.0,Baltimore,False,9.058,-8.545,-0.49,0.333,-0.312,0.0,+39.3254965,-076.5902057
24510090700,"Census Tract 907, Baltimore city, Maryland",3090,36.0,2890.0,27.0,15.0,0.0,90.0,Baltimore,False,0.54,-4.466,0.718,-0.114,2.34,0.0,+39.3209223,-076.5956215
24510090800,"Census Tract 908, Baltimore city, Maryland",2797,28.0,2611.0,0.0,17.0,0.0,38.0,Baltimore,False,-0.198,-3.556,-0.288,-0.087,0.759,0.0,+39.3155244,-076.6036910
24510090900,"Census Tract 909, Baltimore city, Maryland",2500,87.0,2244.0,16.0,0.0,0.0,153.0,Baltimore,False,2.888,-8.794,0.509,-0.197,5.594,0.0,+39.3084221,-076.6035994
24510100100,"Census Tract 1001, Baltimore city, Maryland",2238,39.0,2177.0,0.0,20.0,0.0,1.0,Baltimore,False,0.091,-0.324,-0.111,0.519,-0.22,0.0,+39.3032186,-076.6047442
24510100200,"Census Tract 1002, Baltimore city, Maryland",2837,62.0,2733.0,0.0,0.0,0.0,31.0,Baltimore,False,-0.626,0.314,-0.334,-0.39,0.648,0.0,+39.2998552,-076.6022617
24510100300,"Census Tract 1003, Baltimore city, Maryland",4247,602.0,3283.0,30.0,21.0,0.0,199.0,Baltimore,False,2.024,-10.136,0.633,0.484,4.358,0.0,+39.2995112,-076.6091250
24510110100,"Census Tract 1101, Baltimore city, Maryland",3040,1691.0,650.0,0.0,356.0,0.0,164.0,Baltimore,True,2.652,-12.931,-0.41,2.723,2.729,0.0,+39.3002458,-076.6128641
24510110200,"Census Tract 1102, Baltimore city, Maryland",5273,3259.0,1151.0,42.0,311.0,0.0,332.0,Baltimore,True,8.085,-12.932,0.416,-1.475,3.495,-0.022,+39.3014588,-076.6175056
24510120100,"Census Tract 1201, Baltimore city, Maryland",4602,2890.0,394.0,41.0,859.0,0.0,178.0,Baltimore,False,-12.919,-0.291,0.675,6.858,0.932,-0.021,+39.3365253,-076.6165092
24510120201,"Census Tract 1202.01, Baltimore city, Maryland",1986,1343.0,357.0,4.0,104.0,16.0,61.0,Baltimore,False,4.791,4.885,-0.281,-14.57,0.061,0.806,+39.3279849,-076.6118803
24510120202,"Census Tract 1202.02, Baltimore city, Maryland",6030,3188.0,685.0,10.0,1447.0,0.0,379.0,Baltimore,True,-9.963,-1.731,-0.316,4.19,3.274,0.0,+39.3286922,-076.6194426
24510120300,"Census Tract 1203, Baltimore city, Maryland",3949,1424.0,1950.0,0.0,151.0,0.0,121.0,Baltimore,True,10.085,-19.237,-0.286,0.886,1.166,-0.026,+39.3199472,-076.6124858
24510120400,"Census Tract 1204, Baltimore city, Maryland",1707,400.0,1231.0,0.0,17.0,0.0,51.0,Baltimore,True,18.397,-20.228,-0.411,0.482,1.292,0.0,+39.3138354,-076.6123840
24510120500,"Census Tract 1205, Baltimore city, Maryland",2340,731.0,1337.0,0.0,80.0,0.0,107.0,Baltimore,True,25.004,-33.451,-0.12,2.7,2.295,0.0,+39.3085848,-076.6140036
24510120600,"Census Tract 1206, Baltimore city, Maryland",2687,935.0,1248.0,0.0,257.0,0.0,237.0,Baltimore,False,-0.065,-1.821,-0.315,-2.091,4.2,0.0,+39.3170880,-076.6175228
24510120700,"Census Tract 1207, Baltimore city, Maryland",2241,1567.0,505.0,0.0,65.0,0.0,51.0,Baltimore,True,11.475,-9.787,-0.65,-3.296,0.543,0.0,+39.3184095,-076.6235290
24510130100,"Census Tract 1301, Baltimore city, Maryland",2746,450.0,2124.0,10.0,15.0,0.0,75.0,Baltimore,True,12.09,-16.76,0.121,0.234,2.038,0.0,+39.3152325,-076.6343935
24510130200,"Census Tract 1302, Baltimore city, Maryland",3195,444.0,2574.0,0.0,14.0,0.0,109.0,Baltimore,True,6.255,-10.305,-0.259,-0.145,2.797,-0.065,+39.3122952,-076.6306383
24510130300,"Census Tract 1303, Baltimore city, Maryland",2446,130.0,2258.0,0.0,36.0,0.0,15.0,Baltimore,True,2.336,-3.322,-0.312,1.126,-0.01,0.0,+39.3123572,-076.6406686
24510130400,"Census Tract 1304, Baltimore city, Maryland",2182,135.0,1921.0,15.0,1.0,0.0,105.0,Baltimore,False,5.592,-9.751,0.602,-0.422,3.792,0.0,+39.3225962,-076.6448717
24510130600,"Census Tract 1306, Baltimore city, Maryland",3682,3011.0,256.0,0.0,234.0,0.0,82.0,Baltimore,True,-8.071,4.165,-0.997,2.621,0.309,0.0,+39.3264635,-076.6304217
24510130700,"Census Tract 1307, Baltimore city, Maryland",4712,3781.0,352.0,0.0,153.0,0.0,224.0,Baltimore,True,-9.318,1.619,-0.538,0.828,3.286,0.0,+39.3366684,-076.6316576
24510130803,"Census Tract 1308.03, Baltimore city, Maryland",2416,1620.0,240.0,0.0,362.0,0.0,86.0,Baltimore,True,-12.548,-2.965,-0.471,10.345,1.459,0.0,+39.3402502,-076.6433643
24510130804,"Census Tract 1308.04, Baltimore city, Maryland",1942,1706.0,147.0,0.0,27.0,0.0,62.0,Baltimore,True,-3.078,3.033,-0.525,0.053,1.331,0.0,+39.3312836,-076.6384027
24510130805,"Census Tract 1308.05, Baltimore city, Maryland",906,98.0,783.0,0.0,16.0,0.0,0.0,Baltimore,False,-9.323,11.564,-0.114,-2.324,-0.796,0.0,+39.3521339,-076.6522287
24510130806,"Census Tract 1308.06, Baltimore city, Maryland",1353,921.0,256.0,0.0,38.0,13.0,94.0,Baltimore,True,-3.472,-3.648,-1.249,1.114,5.075,0.961,+39.3346113,-076.6503321
24510140100,"Census Tract 1401, Baltimore city, Maryland",4700,2414.0,1606.0,0.0,218.0,0.0,331.0,Baltimore,False,-3.649,-2.002,-0.319,-0.585,4.122,-0.018,+39.3077211,-076.6256874
24510140200,"Census Tract 1402, Baltimore city, Maryland",2691,68.0,2564.0,0.0,0.0,0.0,18.0,Baltimore,False,-0.026,-0.129,-0.486,-0.79,0.031,-0.03,+39.3037530,-076.6321873
24510140300,"Census Tract 1403, Baltimore city, Maryland",2856,106.0,2627.0,0.0,35.0,0.0,29.0,Baltimore,False,1.307,-3.712,-0.108,0.149,0.369,-0.144,+39.3078099,-076.6361904
24510150100,"Census Tract 1501, Baltimore city, Maryland",2678,28.0,2595.0,0.0,22.0,0.0,0.0,Baltimore,False,0.362,-1.493,-0.238,0.703,-0.476,0.0,+39.3061672,-076.6417556
24510150200,"Census Tract 1502, Baltimore city, Maryland",2573,0.0,2477.0,0.0,0.0,0.0,0.0,Baltimore,False,-0.375,-1.949,-0.188,-0.375,-0.656,0.0,+39.3063661,-076.6480486
24510150300,"Census Tract 1503, Baltimore city, Maryland",2117,17.0,2066.0,0.0,0.0,0.0,7.0,Baltimore,False,0.0,-0.699,-0.209,-0.175,-0.193,0.0,+39.3070301,-076.6550670
24510150400,"Census Tract 1504, Baltimore city, Maryland",3749,34.0,3495.0,15.0,37.0,6.0,18.0,Baltimore,False,0.351,-5.345,0.347,0.775,0.003,0.134,+39.3124588,-076.6527287
24510150500,"Census Tract 1505, Baltimore city, Maryland",1582,13.0,1519.0,0.0,0.0,0.0,46.0,Baltimore,False,0.279,-1.266,0.0,-1.154,2.297,0.0,+39.3222425,-076.6601005
24510150600,"Census Tract 1506, Baltimore city, Maryland",2922,123.0,2772.0,0.0,0.0,0.0,0.0,Baltimore,False,3.283,-2.74,-0.232,-0.335,-0.643,0.0,+39.3090802,-076.6687936
24510150701,"Census Tract 1507.01, Baltimore city, Maryland",1547,66.0,1412.0,0.0,0.0,0.0,15.0,Baltimore,False,3.757,-6.998,-0.102,-0.051,-0.098,0.0,+39.3193302,-076.6678344
24510150702,"Census Tract 1507.02, Baltimore city, Maryland",2211,23.0,2118.0,0.0,0.0,11.0,14.0,Baltimore,False,-0.29,-1.585,-0.43,-0.196,0.007,0.498,+39.3128159,-076.6678751
24510150800,"Census Tract 1508, Baltimore city, Maryland",4337,31.0,4161.0,5.0,0.0,0.0,33.0,Baltimore,False,-0.565,-1.478,0.0,-0.191,-0.08,0.0,+39.3189672,-076.6778103
24510150900,"Census Tract 1509, Baltimore city, Maryland",3327,64.0,3161.0,0.0,0.0,0.0,56.0,Baltimore,False,1.272,-2.406,-0.552,-0.251,0.605,0.0,+39.3142207,-076.6842999
24510151000,"Census Tract 1510, Baltimore city, Maryland",4764,106.0,4384.0,0.0,20.0,0.0,115.0,Baltimore,False,1.213,-5.749,-0.388,0.201,1.908,0.0,+39.3333561,-076.6843834
24510151100,"Census Tract 1511, Baltimore city, Maryland",6918,19.0,6825.0,0.0,0.0,0.0,0.0,Baltimore,False,-0.214,0.154,-0.199,-0.199,-0.535,-0.046,+39.3303769,-076.6723437
24510151200,"Census Tract 1512, Baltimore city, Maryland",4761,173.0,4508.0,0.0,11.0,0.0,44.0,Baltimore,False,2.745,-2.745,-0.296,-0.283,0.173,-0.02,+39.3310266,-076.6599142
